p_noise,trace_witness,label,round
0.00901031494140625,-0.0002908625619055666,1,28
0.009014129638671875,-0.00013167391715598886,1,28
0.009016036987304688,-5.208124702506256e-05,1,28
0.009016990661621094,-1.2285325014654846e-05,1,28
0.009017467498779297,7.6125327273662835e-06,-1,28
0.0,-2.181432458022216,1,32
0.5,3.8615440352346653,-1,32
0.25,3.173552720738723,-1,32
0.125,1.7338215804377957,-1,32
0.0625,0.22410521603501754,-1,32
0.03125,-0.844772579609812,1,32
0.046875,-0.2798262119643789,1,32
0.0546875,-0.020583883855892438,1,32
0.05859375,0.10353728101849805,-1,32
0.056640625,0.04192611477144344,-1,32
0.0556640625,0.01078413209439981,-1,32
0.05517578125,-0.004871538598098579,1,32
0.055419921875,0.002963370664970169,-1,32
0.0552978515625,-0.0009523141877175109,1,32
0.05535888671875,0.0010059705208307346,-1,32
0.055328369140625,2.693875741764662e-05,-1,32
0.0553131103515625,-0.00046266006489507905,1,32
0.05532073974609375,-0.00021785374149240616,1,32
0.055324554443359375,-9.545576401553957e-05,1,32
0.05532646179199219,-3.4258071298365333e-05,1,32
0.055327415466308594,-3.6595489406876514e-06,1,32
0.0553278923034668,1.1639631238576087e-05,-1,32
0.0,-2.9614301029979937,1,36
0.5,3.25622134415477,-1,36
0.25,2.5005334827357117,-1,36
0.125,0.9224190858884777,-1,36
0.0625,-0.6184594342225329,1,36
0.09375,0.23576077105539167,-1,36
0.078125,-0.16850555042667398,1,36
0.0859375,0.03909154736182914,-1,36
0.08203125,-0.06331075953913347,1,36
0.083984375,-0.011764366054640596,1,36
0.0849609375,0.013749426464915629,-1,36
0.08447265625,0.001014048283034072,-1,36
0.084228515625,-0.005369771962621422,1,36
0.0843505859375,-0.0021765160350456086,1,36
0.08441162109375,-0.0005808975405239003,1,36
0.084442138671875,0.00021665944066576182,-1,36
0.0844268798828125,-0.000182098030769004,1,36
0.08443450927734375,1.728595951219769e-05,-1,36
0.08443069458007812,-8.240472195915338e-05,1,36
0.08443260192871094,-3.255905280942495e-05,1,36
0.08443355560302734,-7.636464545518473e-06,1,36
0.08443403244018555,4.824768009184521e-06,-1,36
0.0,-2.0977320110900926,1,40
0.5,3.6179627924938,-1,40
0.25,1.997125697675026,-1,40
0.125,0.4414580456120131,-1,40
0.0625,-0.6780264887739015,1,40
0.09375,-0.0843979318671533,1,40
0.109375,0.1865694369165974,-1,40
0.1015625,0.053148645326384546,-1,40
0.09765625,-0.015102205169342929,1,40
0.099609375,0.01915298644624578,-1,40
0.0986328125,0.0020579373866146736,-1,40
0.09814453125,-0.006513984038974734,1,40
0.098388671875,-0.0022259875096819134,1,40
0.0985107421875,-8.351631315257901e-05,1,40
0.09857177734375,0.0009873376981132317,-1,40
0.098541259765625,0.00045194248603972614,-1,40
0.0985260009765625,0.00018422103523521582,-1,40
0.09851837158203125,5.035434828973284e-05,-1,40
0.09851455688476562,-1.6580485613641727e-05,1,40
0.09851646423339844,1.688705554210579e-05,-1,40
0.09851551055908203,1.5331601517509785e-07,-1,40
0.09851503372192383,-8.213577036196573e-06,1,40
0.0,-0.059593487037391715,1,44
0.5,5.315531638432338,-1,44
0.25,3.081584378761751,-1,44
0.125,1.7803831038064162,-1,44
0.0625,0.9627525017827065,-1,44
0.03125,0.48280569307727433,-1,44
0.015625,0.22020511020860525,-1,44
0.0078125,0.08256039661769399,-1,44
0.00390625,0.012060575056508819,-1,44
0.001953125,-0.023620468279546385,1,44
0.0029296875,-0.005743664189041602,1,44
0.00341796875,0.0031674993182092114,-1,44
0.003173828125,-0.0012858181282567683,1,44
0.0032958984375,0.000941406254504674,-1,44
0.00323486328125,-0.00017206446985228423,1,44
0.003265380859375,0.00038470625256343573,-1,44
0.0032501220703125,0.00010632973222968363,-1,44
0.00324249267578125,-3.2865158490904406e-05,1,44
0.003246307373046875,3.673283943672525e-05,-1,44
0.0032444000244140625,1.933978616296475e-06,-1,44
0.0032434463500976562,-1.5465555401265874e-05,1,44
0.0032439231872558594,-6.765779758467587e-06,1,44
0.0,-2.159484686002034,1,48
0.5,3.3349608648335254,-1,48
0.25,2.622239669996689,-1,48
0.125,1.1128070342244527,-1,48
0.0625,-0.23786663296094931,1,48
0.09375,0.4996574691868769,-1,48
0.078125,0.14751906101517018,-1,48
0.0703125,-0.04087728290754808,1,48
0.07421875,0.05437716684810649,-1,48
0.072265625,0.007016225121347197,-1,48
0.0712890625,-0.01686367988550315,1,48
0.07177734375,-0.00490704997513515,1,48
0.072021484375,0.0010587525751322435,-1,48
0.0718994140625,-0.0019231069060449552,1,48
0.07196044921875,-0.00043191678491485974,1,48
0.071990966796875,0.0003134829817520446,-1,48
0.0719757080078125,-5.9200628859057414e-05,1,48
0.07198333740234375,0.00012714524449446152,-1,48
0.07197952270507812,3.3973324846059416e-05,-1,48
0.07197761535644531,-1.2613397747218702e-05,1,48
0.07197856903076172,1.0680027114282065e-05,-1,48
0.07197809219360352,-9.666694253951391e-07,1,48
0.0,-1.8147070143523312,1,52
0.5,3.585831413990587,-1,52
0.25,2.863152045296328,-1,52
0.125,1.438951634701045,-1,52
0.0625,0.12039806708519568,-1,52
0.03125,-0.7579383731533834,1,52
0.046875,-0.2980924594222134,1,52
0.0546875,-0.08387132257092697,1,52
0.05859375,0.019483740303637434,-1,52
0.056640625,-0.031885775268313404,1,52
0.0576171875,-0.006124380626700905,1,52
0.05810546875,0.006698793306359745,-1,52
0.057861328125,0.000291990418688208,-1,52
0.0577392578125,-0.0029149983697493165,1,52
0.05780029296875,-0.0013112048813087793,1,52
0.057830810546875,-0.0005095324689207703,1,52
0.0578460693359375,-0.00010875233591455674,1,52
0.05785369873046875,9.162371351294218e-05,-1,52
0.057849884033203125,-8.563143147372054e-06,1,52
0.05785179138183594,4.153057719322867e-05,-1,52
0.05785083770751953,1.6483790025667577e-05,-1,52
0.05785036087036133,3.9603416896322186e-06,-1,52
0.0,-1.054522801778594,1,56
0.5,4.1007083707948215,-1,56
0.25,1.7385878794337293,-1,56
0.125,0.416406257619433,-1,56
0.0625,-0.2989081214061253,1,56
0.09375,0.06364859033691689,-1,56
0.078125,-0.11638378843830488,1,56
0.0859375,-0.026058511202501106,1,56
0.08984375,0.01887199019958888,-1,56
0.087890625,-0.0035739817719273592,1,56
0.0888671875,0.007653818818565916,-1,56
0.08837890625,0.002041122812735441,-1,56
0.088134765625,-0.0007661283277709541,1,56
0.0882568359375,0.0006375725205185617,-1,56
0.08819580078125,-6.425908287641113e-05,1,56
0.088226318359375,0.000286661423853557,-1,56
0.0882110595703125,0.00011120234676607887,-1,56
0.08820343017578125,2.347192601664938e-05,-1,56
0.08819961547851562,-2.0393504911481175e-05,1,56
0.08820152282714844,1.539228931826675e-06,-1,56
0.08820056915283203,-9.427133394940279e-06,1,56
0.08820104598999023,-3.9439510828021e-06,1,56
0.0,-0.47331959655061173,1,60
0.5,4.946561081423932,-1,60
0.25,2.3172130777531486,-1,60
0.125,0.9521688663449521,-1,60
0.0625,0.248239421572411,-1,60
0.03125,-0.1101789839153749,1,60
0.046875,0.06960081885883454,-1,60
0.0390625,-0.020143973037801244,1,60
0.04296875,0.024764392847773098,-1,60
0.041015625,0.002319240818719537,-1,60
0.0400390625,-0.00891010357743019,1,60
0.04052734375,-0.00329486634678694,1,60
0.040771484375,-0.00048767158094892293,1,60
0.0408935546875,0.0009158199052741733,-1,60
0.04083251953125,0.00021408298493241773,-1,60
0.040802001953125,-0.00013679209216913013,1,60
0.0408172607421875,3.8645997823050227e-05,-1,60
0.04080963134765625,-4.9072909310110546e-05,1,60
0.040813446044921875,-5.2134212785437395e-06,1,60
0.04081535339355469,1.671629688862475e-05,-1,60
0.04081439971923828,5.751439959150728e-06,-1,60
0.04081392288208008,2.690098790947282e-07,-1,60
0.0,-1.98646989219045,1,64
0.5,3.3829072772271105,-1,64
0.25,2.5136721648525198,-1,64
0.125,1.0280652053602184,-1,64
0.0625,-0.236187954648387,1,64
0.09375,0.4494695538900375,-1,64
0.078125,0.12087639212524763,-1,64
0.0703125,-0.053986046560499934,1,64
0.07421875,0.03434855845900775,-1,64
0.072265625,-0.009591153843381467,1,64
0.0732421875,0.01243538112672904,-1,64
0.07275390625,0.0014363106404363113,-1,64
0.072509765625,-0.004073868935868474,1,64
0.0726318359375,-0.001317891408489813,1,64
0.07269287109375,5.9431497398954036e-05,-1,64
0.072662353515625,-0.0006291744785172082,1,64
0.0726776123046875,-0.00028485762213631416,1,64
0.07268524169921875,-0.00011270959536696656,1,64
0.07268905639648438,-2.6638182246851994e-05,1,64
0.07269096374511719,1.6396874258667316e-05,-1,64
0.07269001007080078,-5.120599822966421e-06,1,64
0.07269048690795898,5.638150760711724e-06,-1,64
0.0,-1.6815856660598767,1,68
0.5,3.6303653676509553,-1,68
0.25,3.3241071717337296,-1,68
0.125,1.906728587437558,-1,68
0.0625,0.47811883226738533,-1,68
0.03125,-0.4959800673950974,1,68
0.046875,0.015584524767335323,-1,68
0.0390625,-0.23383685391401818,1,68
0.04296875,-0.10756545885428458,1,68
0.044921875,-0.045603936349094584,1,68
0.0458984375,-0.014913526057142398,1,68
0.04638671875,0.0003594878440571492,-1,68
0.046142578125,-0.007271014936455558,1,68
0.0462646484375,-0.0034542633851399607,1,68
0.04632568359375,-0.0015470128404171668,1,68
0.046356201171875,-0.0005936687794134005,1,68
0.0463714599609375,-0.00011706703970698618,1,68
0.04637908935546875,0.00012121625895306076,-1,68
0.046375274658203125,2.0760738443231785e-06,-1,68
0.04637336730957031,-5.749511687253017e-05,1,68
0.04637432098388672,-2.7709429999953072e-05,1,68
0.04637479782104492,-1.2816655199615612e-05,1,68
0.0,-0.21106876229432514,1,72
0.5,5.078809014652623,-1,72
0.25,3.7525471331827362,-1,72
0.125,2.553337786611554,-1,72
0.0625,1.4684151316807894,-1,72
0.03125,0.7193546632725223,-1,72
0.015625,0.27911345224002326,-1,72
0.0078125,0.040569246584693686,-1,72
0.00390625,-0.0835739246936117,1,72
0.005859375,-0.021088317644569796,1,72
0.0068359375,0.009843356963505495,-1,72
0.00634765625,-0.005596680799083986,1,72
0.006591796875,0.00212977840349432,-1,72
0.0064697265625,-0.0017318399227033779,1,72
0.00653076171875,0.00019937190977577235,-1,72
0.006500244140625,-0.0007661333204476289,1,72
0.0065155029296875,-0.0002833555361660134,1,72
0.00652313232421875,-4.1985521194096154e-05,1,72
0.006526947021484375,7.869476725427815e-05,-1,72
0.0065250396728515625,1.835501627567293e-05,-1,72
0.006524085998535156,-1.1815154147568063e-05,1,72
0.006524562835693359,3.2699556423987364e-06,-1,72
0.0,-1.6040606032904108,1,76
0.5,3.8095035102239896,-1,76
0.25,2.6748247573052994,-1,76
0.125,1.288048412511337,-1,76
0.0625,0.1006042391426646,-1,76
0.03125,-0.6761991737930342,1,76
0.046875,-0.2703764670590437,1,76
0.0546875,-0.08070434170181345,1,76
0.05859375,0.010974266140090477,-1,76
0.056640625,-0.034606342397257045,1,76
0.0576171875,-0.011751692821111964,1,76
0.05810546875,-0.00037266794638043943,1,76
0.058349609375,0.005304805337191548,-1,76
0.0582275390625,0.002467070893639678,-1,76
0.05816650390625,0.0010474521029897321,-1,76
0.058135986328125,0.0003374547456214405,-1,76
0.0581207275390625,-1.7590932303190865e-05,1,76
0.05812835693359375,0.00015993582352294422,-1,76
0.058124542236328125,7.117342484519451e-05,-1,76
0.05812263488769531,2.6791491082062135e-05,-1,76
0.058121681213378906,4.600340592936236e-06,-1,76
0.0581212043762207,-6.495280554102978e-06,1,76
0.0,-2.3264852974990067,1,80
0.5,3.0363245248513953,-1,80
0.25,2.3297044004373317,-1,80
0.125,0.9831203040705555,-1,80
0.0625,-0.3276769800803062,1,80
0.09375,0.39927669333720694,-1,80
0.078125,0.0553504852782902,-1,80
0.0703125,-0.1310556768001085,1,80
0.07421875,-0.03660374935884772,1,80
0.076171875,0.009682122926649411,-1,80
0.0751953125,-0.013383194576226831,1,80
0.07568359375,-0.001831185038059624,1,80
0.075927734375,0.003930299918731728,-1,80
0.0758056640625,0.0010507660236946381,-1,80
0.07574462890625,-0.00038990725632770395,1,80
0.075775146484375,0.00033050493326791663,-1,80
0.0757598876953125,-2.968227249244837e-05,1,80
0.07576751708984375,0.00015041605244228706,-1,80
0.07576370239257812,6.0368070513738825e-05,-1,80
0.07576179504394531,1.534319414853158e-05,-1,80
0.0757608413696289,-7.169465387257823e-06,1,80
0.07576131820678711,4.086882827047944e-06,-1,80
0.0,-0.9402884021291094,1,84
0.5,3.9813015800153337,-1,84
0.25,3.436447767405925,-1,84
0.125,2.1783175425105883,-1,84
0.0625,0.9410680929953175,-1,84
0.03125,0.09477834169714709,-1,84
0.015625,-0.39723610710925555,1,84
0.0234375,-0.14509811835924558,1,84
0.02734375,-0.0236575418027877,1,84
0.029296875,0.035932241433120335,-1,84
0.0283203125,0.006230776201912799,-1,84
0.02783203125,-0.0086899677659895,1,84
0.028076171875,-0.0012237493364548324,1,84
0.0281982421875,0.002504974130723578,-1,84
0.02813720703125,0.0006409776857759925,-1,84
0.028106689453125,-0.00029129448890809206,1,84
0.0281219482421875,0.0001748644307571906,-1,84
0.02811431884765625,-5.820932077135743e-05,1,84
0.028118133544921875,5.832898204095882e-05,-1,84
0.028116226196289062,6.018740002222689e-08,-1,84
0.028115272521972656,-2.9074477493673534e-05,1,84
0.02811574935913086,-1.4507122748821932e-05,1,84
